selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
2,0,6,6,17,,,,,0,0,0,0,,,1,0.483556348423,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,6,6,17,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,7,7,14,,,,,0,0,0,0,,,1,0.400319974869,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,7,7,14,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,8,8,20,0,0,0,0,,,,,,,,,1,0.367091796536,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,8,8,20,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,9,9,9,,,,,0,0,0,0,,,1,0.450524733169,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,9,9,9,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,10,10,24,0,0,0,0,,,,,,,,,1,0.450345898164,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,10,10,24,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,11,11,16,0,0,0,0,,,,,,,,,1,0.550418893981,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,11,11,16,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,12,12,6,0,0,0,0,,,,,,,,,2,0.450509493356,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,12,12,6,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,13,13,1,,,,,0,0,0,0,,,1,0.600359287404,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,13,13,1,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,14,14,10,,,,,0,0,0,0,,,1,0.551119305368,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,14,14,10,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,15,15,4,0,0,0,0,,,,,,,,,1,0.583737578359,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,15,15,4,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,16,16,19,0,0,0,0,,,,,,,,,1,0.300384448725,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,16,16,19,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,17,17,2,0,0,0,0,,,,,,,,,1,0.583913925278,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,17,17,2,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,18,18,11,,,,,0,0,0,0,,,2,0.467084549833,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,18,18,11,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,19,19,0,0,0,0,0,,,,,,,,,2,0.58394222788,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,19,19,0,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,20,20,18,,,,,0,0,0,0,,,2,0.400495699723,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,20,20,18,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,21,21,8,,,,,0,0,0,0,,,2,0.434382302104,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,21,21,8,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,22,22,5,0,0,0,0,,,,,,,,,2,0.367317906232,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,22,22,5,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,23,23,21,,,,,0,0,0,0,,,2,0.634720502538,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
2,0,23,23,21,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,24,24,7,0,0,0,0,,,,,,,,,1,0.483777481888,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
1,0,24,24,7,,,,,,,,,,,,,,,2018_Feb_16_1519,60.0036391122,Experiment1,001,wtp02,
