9.3831 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x07BEFAD0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.3853 	EXP 	Created Question5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='Question5', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 255.,  255.,  255.]), text=u'How much did you enjoy participating?', units=u'norm', win=Window(...), wrapWidth=1)
10.3897 	EXP 	Created scale_1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, name='scale_1', opacity=1.0, ori=0, pos=array([-0.5, -0.3]), rgb=array([ 255.,  255.,  255.]), text=u'Not at all (1)', units=u'norm', win=Window(...), wrapWidth=1)
10.3925 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([ 255.,  255.,  255.]), text=u'Neutral', units=u'norm', win=Window(...), wrapWidth=1)
10.3980 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([ 0.5, -0.3]), rgb=array([ 255.,  255.,  255.]), text=u'Very Much (7)', units=u'norm', win=Window(...), wrapWidth=1)
10.4110 	EXP 	Created rating_5 = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=7, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=1, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating_5', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['1', '2', '3', '4', '5', '6', '7'], rightKeys=['right'], scale='', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.8999999999999999, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.18, tickHeight=1.0, tickMarks=6.0, win=Window(...))
10.4121 	EXP 	window1: blendMode = 'avg'
10.4328 	EXP 	rating: flipVert = False
10.4328 	EXP 	rating: autoLog = True
10.4328 	EXP 	rating_2: flipVert = False
10.4328 	EXP 	rating_2: autoLog = True
10.4328 	EXP 	rating_3: flipVert = False
10.4328 	EXP 	rating_3: autoLog = True
10.4328 	EXP 	rating_4: flipVert = False
10.4328 	EXP 	rating_4: autoLog = True
10.4328 	EXP 	rating_5: flipVert = False
10.4328 	EXP 	rating_5: autoLog = True
10.4328 	EXP 	Instructions: autoDraw = True
10.4332 	EXP 	window1: blendMode = 'avg'
10.4487 	EXP 	window1: blendMode = 'avg'
10.4664 	EXP 	window1: blendMode = 'avg'
10.4833 	EXP 	window1: blendMode = 'avg'
10.5000 	EXP 	window1: blendMode = 'avg'
10.5166 	EXP 	window1: blendMode = 'avg'
10.5333 	EXP 	window1: blendMode = 'avg'
10.5500 	EXP 	window1: blendMode = 'avg'
10.5666 	EXP 	window1: blendMode = 'avg'
10.5833 	EXP 	window1: blendMode = 'avg'
10.6003 	EXP 	window1: blendMode = 'avg'
10.6167 	EXP 	window1: blendMode = 'avg'
10.6337 	EXP 	window1: blendMode = 'avg'
10.6503 	EXP 	window1: blendMode = 'avg'
10.6667 	EXP 	window1: blendMode = 'avg'
10.6836 	EXP 	window1: blendMode = 'avg'
10.7001 	EXP 	window1: blendMode = 'avg'
10.7166 	EXP 	window1: blendMode = 'avg'
10.7334 	EXP 	window1: blendMode = 'avg'
10.7500 	EXP 	window1: blendMode = 'avg'
10.7667 	EXP 	window1: blendMode = 'avg'
10.7834 	EXP 	window1: blendMode = 'avg'
10.8001 	EXP 	window1: blendMode = 'avg'
10.8167 	EXP 	window1: blendMode = 'avg'
10.8334 	EXP 	window1: blendMode = 'avg'
10.8501 	EXP 	window1: blendMode = 'avg'
10.8667 	EXP 	window1: blendMode = 'avg'
10.8834 	EXP 	window1: blendMode = 'avg'
10.9001 	EXP 	window1: blendMode = 'avg'
10.9168 	EXP 	window1: blendMode = 'avg'
10.9334 	EXP 	window1: blendMode = 'avg'
10.9501 	EXP 	window1: blendMode = 'avg'
10.9668 	EXP 	window1: blendMode = 'avg'
10.9834 	EXP 	window1: blendMode = 'avg'
11.0001 	EXP 	window1: blendMode = 'avg'
11.0168 	EXP 	window1: blendMode = 'avg'
11.0335 	EXP 	window1: blendMode = 'avg'
11.0501 	EXP 	window1: blendMode = 'avg'
11.0668 	EXP 	window1: blendMode = 'avg'
11.0834 	EXP 	window1: blendMode = 'avg'
11.1000 	EXP 	window1: blendMode = 'avg'
11.1168 	EXP 	window1: blendMode = 'avg'
11.1335 	EXP 	window1: blendMode = 'avg'
11.1502 	EXP 	window1: blendMode = 'avg'
11.1668 	EXP 	window1: blendMode = 'avg'
11.1835 	EXP 	window1: blendMode = 'avg'
11.2002 	EXP 	window1: blendMode = 'avg'
11.2169 	EXP 	window1: blendMode = 'avg'
11.2335 	EXP 	window1: blendMode = 'avg'
11.2503 	EXP 	window1: blendMode = 'avg'
11.2669 	EXP 	window1: blendMode = 'avg'
11.2835 	EXP 	window1: blendMode = 'avg'
11.3002 	EXP 	window1: blendMode = 'avg'
11.3169 	EXP 	window1: blendMode = 'avg'
11.3335 	EXP 	window1: blendMode = 'avg'
11.3502 	EXP 	window1: blendMode = 'avg'
11.3669 	EXP 	window1: blendMode = 'avg'
11.3835 	EXP 	window1: blendMode = 'avg'
11.3994 	EXP 	window1: blendMode = 'avg'
11.4161 	EXP 	window1: blendMode = 'avg'
11.4336 	EXP 	window1: blendMode = 'avg'
11.4502 	EXP 	window1: blendMode = 'avg'
11.4669 	EXP 	window1: blendMode = 'avg'
11.4836 	EXP 	window1: blendMode = 'avg'
11.5002 	EXP 	window1: blendMode = 'avg'
11.5169 	EXP 	window1: blendMode = 'avg'
11.5336 	EXP 	window1: blendMode = 'avg'
11.5503 	EXP 	window1: blendMode = 'avg'
11.5669 	EXP 	window1: blendMode = 'avg'
11.5836 	EXP 	window1: blendMode = 'avg'
11.6003 	EXP 	window1: blendMode = 'avg'
11.6170 	EXP 	window1: blendMode = 'avg'
11.6336 	EXP 	window1: blendMode = 'avg'
11.6503 	EXP 	window1: blendMode = 'avg'
11.6670 	EXP 	window1: blendMode = 'avg'
11.6836 	EXP 	window1: blendMode = 'avg'
11.7003 	EXP 	window1: blendMode = 'avg'
11.7170 	EXP 	window1: blendMode = 'avg'
11.7336 	EXP 	window1: blendMode = 'avg'
11.7503 	EXP 	window1: blendMode = 'avg'
11.7670 	EXP 	window1: blendMode = 'avg'
11.7837 	EXP 	window1: blendMode = 'avg'
11.8003 	EXP 	window1: blendMode = 'avg'
11.8170 	EXP 	window1: blendMode = 'avg'
11.8337 	EXP 	window1: blendMode = 'avg'
11.8503 	EXP 	window1: blendMode = 'avg'
11.8670 	EXP 	window1: blendMode = 'avg'
11.8837 	EXP 	window1: blendMode = 'avg'
11.9004 	EXP 	window1: blendMode = 'avg'
11.9170 	EXP 	window1: blendMode = 'avg'
11.9337 	EXP 	window1: blendMode = 'avg'
11.9504 	EXP 	window1: blendMode = 'avg'
11.9671 	EXP 	window1: blendMode = 'avg'
11.9837 	EXP 	window1: blendMode = 'avg'
12.0004 	EXP 	window1: blendMode = 'avg'
12.0171 	EXP 	window1: blendMode = 'avg'
12.0337 	EXP 	window1: blendMode = 'avg'
12.0504 	EXP 	window1: blendMode = 'avg'
12.0671 	EXP 	window1: blendMode = 'avg'
12.0838 	EXP 	window1: blendMode = 'avg'
12.1004 	EXP 	window1: blendMode = 'avg'
12.1171 	EXP 	window1: blendMode = 'avg'
12.1338 	EXP 	window1: blendMode = 'avg'
12.1504 	EXP 	window1: blendMode = 'avg'
12.1671 	EXP 	window1: blendMode = 'avg'
12.1838 	EXP 	window1: blendMode = 'avg'
12.2005 	EXP 	window1: blendMode = 'avg'
12.2171 	EXP 	window1: blendMode = 'avg'
12.2338 	EXP 	window1: blendMode = 'avg'
12.2505 	EXP 	window1: blendMode = 'avg'
12.2671 	EXP 	window1: blendMode = 'avg'
12.2838 	EXP 	window1: blendMode = 'avg'
12.3005 	EXP 	window1: blendMode = 'avg'
12.3172 	EXP 	window1: blendMode = 'avg'
12.3339 	EXP 	window1: blendMode = 'avg'
12.3505 	EXP 	window1: blendMode = 'avg'
12.3672 	EXP 	window1: blendMode = 'avg'
12.3838 	EXP 	window1: blendMode = 'avg'
12.4005 	EXP 	window1: blendMode = 'avg'
12.4172 	EXP 	window1: blendMode = 'avg'
12.4338 	EXP 	window1: blendMode = 'avg'
12.4505 	EXP 	window1: blendMode = 'avg'
12.4672 	EXP 	window1: blendMode = 'avg'
12.4839 	EXP 	window1: blendMode = 'avg'
12.5005 	EXP 	window1: blendMode = 'avg'
12.5172 	EXP 	window1: blendMode = 'avg'
12.5339 	EXP 	window1: blendMode = 'avg'
12.5506 	EXP 	window1: blendMode = 'avg'
12.5672 	EXP 	window1: blendMode = 'avg'
12.5839 	EXP 	window1: blendMode = 'avg'
12.6000 	DATA 	Mouse: Left button down, pos=(773,759)
12.6011 	EXP 	window1: blendMode = 'avg'
12.6172 	EXP 	window1: blendMode = 'avg'
12.6339 	EXP 	window1: blendMode = 'avg'
12.6506 	EXP 	window1: blendMode = 'avg'
12.6672 	EXP 	window1: blendMode = 'avg'
12.6839 	EXP 	window1: blendMode = 'avg'
12.7006 	EXP 	window1: blendMode = 'avg'
12.7172 	EXP 	window1: blendMode = 'avg'
12.7339 	EXP 	window1: blendMode = 'avg'
12.7506 	EXP 	window1: blendMode = 'avg'
12.7673 	EXP 	window1: blendMode = 'avg'
12.7839 	EXP 	window1: blendMode = 'avg'
12.7849 	DATA 	Mouse:  Left button up, pos=(773,759)
12.8007 	EXP 	window1: blendMode = 'avg'
12.8173 	EXP 	window1: blendMode = 'avg'
12.8340 	EXP 	window1: blendMode = 'avg'
12.8507 	EXP 	window1: blendMode = 'avg'
