selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
1,0,20,20,22,0,0,0,0,,,,,,,,,2,0.467654881999,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
1,0,20,20,22,,,,,,,,,,,,,,,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
1,0,21,21,13,0,0,0,0,,,,,,,,,2,0.817733194679,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
1,0,21,21,13,,,,,,,,,,,,,,,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
1,0,22,22,24,0,0,0,0,,,,,,,,,2,0.551621439401,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
1,0,22,22,24,,,,,,,,,,,,,,,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
1,0,23,23,7,0,0,0,0,,,,,,,,,2,0.533763963263,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
1,0,23,23,7,,,,,,,,,,,,,,,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
2,0,24,24,14,,,,,0,0,0,0,,,1,1.06765357591,,,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
2,0,24,24,14,,,,,,,,,,,,,,,2018_Apr_20_1313,59.9757134354,Experiment1,001,wtp24,
