selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
2,0,16,16,17,,,,,0,0,0,0,,,2,0.351109012961,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,16,16,17,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,17,17,12,0,0,0,0,,,,,,,,,1,0.517668690532,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,17,17,12,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,18,18,8,,,,,0,0,0,0,,,2,0.383775719441,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,18,18,8,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,19,19,11,,,,,0,0,0,0,,,2,0.317528858781,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,19,19,11,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,20,20,5,0,0,0,0,,,,,,,,,2,0.334044932853,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,20,20,5,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,21,21,10,,,,,0,0,0,0,,,1,0.36747642234,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,21,21,10,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,22,22,19,0,0,0,0,,,,,,,,,1,0.351106524933,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,22,22,19,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,23,23,21,,,,,0,0,0,0,,,2,0.451803755015,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
2,0,23,23,21,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,24,24,2,0,0,0,0,,,,,,,,,2,0.38403976988,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
1,0,24,24,2,,,,,,,,,,,,,,,2018_Apr_18_0918,59.9773916887,Experiment1,001,wtp21,
