selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response2.keys,response2.rt,response3.keys,response3.rt,date,frameRate,expName,session,participant,
2,0,19,19,15,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,20,20,6,0,0,0,0,,,,,,,1,0.634613297225,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,20,20,6,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,21,21,19,0,0,0,0,,,,,,,2,0.867651984765,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,21,21,19,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,22,22,7,0,0,0,0,,,,,,,1,0.617723596093,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,22,22,7,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,23,23,20,0,0,0,0,,,,,,,1,0.583858353551,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,23,23,20,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,24,24,24,0,0,0,0,,,,,,,1,0.466939199265,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
1,0,24,24,24,,,,,,,,,,,,,,,2018_Feb_23_1016,59.9210376701,Experiment1,001,wtp08,
