selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response3.keys,response3.rt,response2.keys,response2.rt,date,frameRate,expName,session,participant,
1,0,15,15,0,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,16,16,19,0,0,0,0,,,,,,,,,1,0.984465082744,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,16,16,19,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,17,17,12,0,0,0,0,,,,,,,,,None,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,17,17,12,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,18,18,9,,,,,0,0,0,0,,,1,0.550432265009,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,18,18,9,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,19,19,18,,,,,0,0,0,0,,,2,0.383714228927,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,19,19,18,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,20,20,11,,,,,0,0,0,0,,,1,0.267560794993,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,20,20,11,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,21,21,17,,,,,0,0,0,0,,,None,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,21,21,17,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,22,22,3,,,,,0,0,0,0,,,2,0.117127845762,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,22,22,3,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,23,23,21,,,,,0,0,0,0,,,2,0.401003585081,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
2,0,23,23,21,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,24,24,2,0,0,0,0,,,,,,,,,None,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
1,0,24,24,2,,,,,,,,,,,,,,,2018_Feb_23_1234,59.9542223552,Experiment1,001,wtp09,
