selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response2.keys,response2.rt,response3.keys,response3.rt,date,frameRate,expName,session,participant,
2,0,11,11,10,,,,,0,0,0,0,,,,,1,0.317209145171,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,11,11,10,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,12,12,17,,,,,0,0,0,0,,,,,1,0.534436422633,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,12,12,17,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,13,13,24,0,0,0,0,,,,,,,2,0.567086838302,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,13,13,24,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,14,14,2,0,0,0,0,,,,,,,1,1.13453787589,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,14,14,2,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,15,15,21,,,,,0,0,0,0,,,,,None,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,15,15,21,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,16,16,9,,,,,0,0,0,0,,,,,2,0.600396607071,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,16,16,9,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,17,17,16,0,0,0,0,,,,,,,1,0.500869133044,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,17,17,16,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,18,18,5,0,0,0,0,,,,,,,2,0.383957754122,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,18,18,5,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,19,19,14,,,,,0,0,0,0,,,,,1,1.21713055158,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,19,19,14,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,20,20,4,0,0,0,0,,,,,,,2,0.417380110477,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,20,20,4,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,21,21,7,0,0,0,0,,,,,,,2,0.651087481529,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,21,21,7,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,22,22,12,0,0,0,0,,,,,,,1,0.300717544043,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
1,0,22,22,12,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,23,23,15,,,,,0,0,0,0,,,,,2,0.550507219741,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,23,23,15,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,24,24,18,,,,,0,0,0,0,,,,,1,1.16766632255,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
2,0,24,24,18,,,,,,,,,,,,,,,2018_Mar_02_1031,59.9611544392,Experiment1,001,wtp17,
