choices,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Instructions.started,Instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,rating.response,rating.rt,rating.started,rating.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"Listening to music
by yourself",0,100,100,82,,,,,,,,,,,,,,,,,,,,,,,,,364.52024677373765,None,$.03,1.99,0.015534080832821928,None,None,364.52024677373765,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
"Going to the movies 
by yourself",0,101,101,77,,,,,,,,,,,,,,,,,,,,,,,,,366.554054688698,None,$.03,1.433,0.021435638190723694,None,None,366.554054688698,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
"Talking to a friend 
over Skype",0,102,102,12,,,,,,,,,,,,,,,,,,,,,,,,,368.0375637624784,None,$.03,2.148,0.02183405162827512,None,None,368.0375637624784,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
"Going to a bar 
with friends",0,103,103,35,,,,,,,,,,,,,,,,,,,,,,,,,370.2384705029433,None,$.05,1.732,0.014495282330926784,None,None,370.2384705029433,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
Running a marathon,0,104,104,93,,,,,,,,,,,,,,,,,,,,,,,,,372.00550656511336,None,$.05,2.002,0.021966234072351654,None,None,372.00550656511336,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
Sharing Youtube videos with your partner,0,105,105,9,,,,,,,,,,,,,,,,,,,,,,,,,374.0560730368652,None,$0,9.25,0.019832964933129915,None,None,374.0560730368652,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
"Getting likes on a 
Facebook status",0,106,106,45,,,,,,,,,,,,,,,,,,,,,,,,,383.35880566785886,None,$0,1.886,0.0209989695990771,None,None,383.35880566785886,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
"Working on a group
project with classmates",0,107,107,42,,,,,,,,,,,,,,,,,,,,,,,,,385.3100235035936,None,$.05,4.463,0.03587151617603013,None,None,385.3100235035936,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
"Planting flowers 
in a garden",0,108,108,67,,,,,,,,,,,,,,,,,,,,,,,,,389.8274841824268,None,$.05,1.176,0.014455783106541276,None,None,389.8274841824268,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
Taking classes with a friend,0,109,109,25,,,,,,,,,,,,,,,,,,,,,,,,,391.04471809838924,None,$.05,2.226,0.014671629262011265,None,None,391.04471809838924,None,,,,,,,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.27880916369577,394.27905206837545,space,7.146896993798009,393.27880916369577,None,011,001,2020_Jan_11_1145,choiceText,3.1.2,59.999944016933505,
