choices,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Instructions.started,Instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,rating.response,rating.rt,rating.started,rating.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"Trying to solve a 
Rubik’s cube",0,100,100,73,,,,,,,,,,,,,,,,,,,,,,,,,755.2442753694486,None,$0,2.002,0.03315643803216517,None,None,755.2442753694486,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
"Taking your friend 
to the spa",0,101,101,1,,,,,,,,,,,,,,,,,,,,,,,,,757.3113063804922,None,$.02,3.193,0.029203118989244103,None,None,757.3113063804922,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
"Taking your friend 
on a cruise",0,102,102,6,,,,,,,,,,,,,,,,,,,,,,,,,760.5457769837813,None,$.01,2.417,0.0229594811971765,None,None,760.5457769837813,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
"Going on a hike 
by yourself",0,103,103,108,,,,,,,,,,,,,,,,,,,,,,,,,763.0296372967423,None,$.01,3.487,0.037006499915150926,None,None,763.0296372967423,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
"Going to a museum 
alone",0,104,104,96,,,,,,,,,,,,,,,,,,,,,,,,,766.580812577944,None,$0,1.823,0.027665457979310304,None,None,766.580812577944,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
"Playing videogames 
with friends",0,105,105,31,,,,,,,,,,,,,,,,,,,,,,,,,768.4645673944324,None,$.01,5.273,0.034964371589012444,None,None,768.4645673944324,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
"Getting breakfast
by yourself",0,106,106,84,,,,,,,,,,,,,,,,,,,,,,,,,773.7995336632302,None,$0,3.122,0.03575279610231519,None,None,773.7995336632302,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
Making cookies with your partner,0,107,107,8,,,,,,,,,,,,,,,,,,,,,,,,,776.9839316910075,None,$.05,3.262,0.02743655050289817,None,None,776.9839316910075,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
Looking at your friend's Snapchat stories,0,108,108,4,,,,,,,,,,,,,,,,,,,,,,,,,780.3015215193154,None,$.01,2.509,0.027930132200708613,None,None,780.3015215193154,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
"Playing ping-pong
with friends",0,109,109,22,,,,,,,,,,,,,,,,,,,,,,,,,782.8688521938748,None,$.02,4.523,0.031922017195029184,None,None,782.8688521938748,None,,,,,,,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.4036366429646,788.4040512267384,space,14.153651027445449,787.4036366429646,None,002,001,2020_Jan_06_1146,choiceText,3.1.2,59.85990434967755,
