choices,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Instructions.started,Instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,rating.response,rating.rt,rating.started,rating.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"Learning to drive 
with a family member",0,100,100,46,,,,,,,,,,,,,,,,,,,,,,,,,479.6811812320832,None,$.04,4.138,0.03147061833078624,None,None,479.6811812320832,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Looking at your Facebook feed,0,101,101,55,,,,,,,,,,,,,,,,,,,,,,,,,483.86593932110486,None,$0,3.789,0.01590916795657904,None,None,483.86593932110486,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Taking a road trip 
by yourself",0,102,102,75,,,,,,,,,,,,,,,,,,,,,,,,,487.7002795736446,None,$.02,3.128,0.015012193442089483,None,None,487.7002795736446,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Trying to solve a 
Rubik’s cube",0,103,103,73,,,,,,,,,,,,,,,,,,,,,,,,,490.88451235408206,None,$.05,2.842,0.025731101098699583,None,None,490.88451235408206,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going on a weekend
getaway with family",0,104,104,18,,,,,,,,,,,,,,,,,,,,,,,,,493.7689379342776,None,$.05,3.555,0.018351899524077453,None,None,493.7689379342776,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Going to a coffee shop with friends,0,105,105,58,,,,,,,,,,,,,,,,,,,,,,,,,497.3712625413925,None,$.05,2.477,0.0264327566137581,None,None,497.3712625413925,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
Reading a book,0,106,106,92,,,,,,,,,,,,,,,,,,,,,,,,,499.8874054390119,None,$.05,1.852,0.01097767422970719,None,None,499.8874054390119,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going to an amusement 
park with a friend",0,107,107,27,,,,,,,,,,,,,,,,,,,,,,,,,501.7889603088777,None,$.05,2.011,0.023770135662743996,None,None,501.7889603088777,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Working on a group
project with classmates",0,108,108,42,,,,,,,,,,,,,,,,,,,,,,,,,503.85507454623325,None,$0,2.453,0.01907066100238808,None,None,503.85507454623325,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
"Going to a music
festival with friends",0,109,109,30,,,,,,,,,,,,,,,,,,,,,,,,,506.3560811544223,None,$.02,3.003,0.022275696500400954,None,None,506.3560811544223,None,,,,,,,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.3737531696572,510.3739376030437,space,2.788035653803945,509.3737531696572,None,005,001,2020_Jan_08_1132,choiceText,3.1.2,59.898227599059474,
