choices,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Instructions.started,Instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,rating.response,rating.rt,rating.started,rating.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"Going sight-seeing
with family",0,100,100,24,,,,,,,,,,,,,,,,,,,,,,,,,404.04041666005764,None,$.03,2.219,0.03413043268665206,None,None,404.04041666005764,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
Make comments on your friend's Instagram post,0,101,101,50,,,,,,,,,,,,,,,,,,,,,,,,,406.326434718188,None,$0,3.615,0.03847779495617942,None,None,406.326434718188,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
Looking at your Twitter feed,0,102,102,48,,,,,,,,,,,,,,,,,,,,,,,,,410.0090688751193,None,$0,2.205,0.030597617690091283,None,None,410.0090688751193,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
Having hundreds of friends on Facebook,0,103,103,59,,,,,,,,,,,,,,,,,,,,,,,,,412.276109754569,None,$0,2.122,0.035587225136850975,None,None,412.276109754569,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
"Getting tagged in 
Instagram pictures",0,104,104,11,,,,,,,,,,,,,,,,,,,,,,,,,414.46169808380796,None,$0,2.664,0.040579009685870915,None,None,414.46169808380796,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
Looking at your friend's Snapchat stories,0,105,105,4,,,,,,,,,,,,,,,,,,,,,,,,,417.2108921671902,None,$.01,2.009,0.04432704679493327,None,None,417.2108921671902,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
"Listening to music
by yourself",0,106,106,109,,,,,,,,,,,,,,,,,,,,,,,,,419.2781702263844,None,$.05,2.755,0.032802089271626755,None,None,419.2781702263844,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
"Watching a football 
game from home",0,107,107,62,,,,,,,,,,,,,,,,,,,,,,,,,422.0957561122925,None,$.03,2.261,0.02693884177529071,None,None,422.0957561122925,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
"Getting verified on 
Instagram",0,108,108,47,,,,,,,,,,,,,,,,,,,,,,,,,424.3981304289546,None,$0,2.098,0.02448649154666782,None,None,424.3981304289546,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
"Playing ping-pong
with friends",0,109,109,22,,,,,,,,,,,,,,,,,,,,,,,,,426.5638869113543,None,$.04,2.012,0.029246570208670164,None,None,426.5638869113543,None,,,,,,,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.5811765247413,429.5816523771002,space,13.653480580092037,428.5811765247413,None,008,001,2020_Jan_09_1350,choiceText,3.1.2,59.98002085584134,
