selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,Welcome.started,Welcome.stopped,response1.keys,response1.rt,response1.started,response1.stopped,firstTrialITI.started,firstTrialITI.stopped,rectangle.started,rectangle.stopped,text1.started,text1.stopped,response3.keys,response3.rt,response3.started,response3.stopped,ISI2.started,ISI2.stopped,rectangle2_2.started,rectangle2_2.stopped,feedback2_2.started,feedback2_2.stopped,arrow2_2.started,arrow2_2.stopped,ITI2_2.started,ITI2_2.stopped,polygon.started,polygon.stopped,text.started,text.stopped,response2.keys,response2.rt,response2.started,response2.stopped,ISI.started,ISI.stopped,polygon2_2.started,polygon2_2.stopped,feedback1_2.started,feedback1_2.stopped,arrow1_2.started,arrow1_2.stopped,ITI_2.started,ITI_2.stopped,Finished.started,Finished.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,0,4,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,5,5,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.38144356188877,92.38045360237356,90.38144356188877,92.38045360237356,2,0.3256434970110149,90.38144356188877,92.38045360237356,92.39712398566485,None,94.41420304215853,96.3816105767362,94.41420304215853,95.38136518620604,95.39798829527604,96.3816105767362,96.39828749133449,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,5,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,6,6,11,,,,,0,0,0,0,,,,,,,,,98.38411362234683,100.38276133080672,98.38411362234683,100.38276133080672,2,1.1708145130614867,98.38411362234683,100.38276133080672,100.39941802945509,None,102.39999371750491,104.38388253848893,102.39999371750491,103.38364212419265,103.40031344052773,104.38388253848893,104.4006160577469,None,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,7,7,17,,,,,0,0,0,0,,,,,,,,,106.3853850500875,108.385076212576,106.3853850500875,108.385076212576,2,0.785233212752928,106.3853850500875,108.385076212576,108.40178205153325,None,110.40232415000492,112.38619337706837,110.40232415000492,111.3859277705883,111.40268243883975,112.38619337706837,112.40293311661844,None,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,8,8,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.38767536170235,116.3874141094268,114.38767536170235,116.3874141094268,1,0.742876754550025,114.38767536170235,116.3874141094268,116.40409693330275,None,118.40464369699339,120.38858041422804,118.40464369699339,119.38825633700071,119.40498861219999,120.38858041422804,120.40525701781166,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,9,9,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.3909593650078,124.38975045120446,122.3909593650078,124.38975045120446,2,0.5154308345486243,122.3909593650078,124.38975045120446,124.40647432900937,None,126.40697568456653,128.3909046264357,126.40697568456653,127.39068100692862,127.40729665164781,128.3909046264357,128.40758309610715,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,10,10,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.39321826414675,132.39208585993833,130.39321826414675,132.39208585993833,2,0.5688780738739752,130.39321826414675,132.39208585993833,132.40874566873276,None,134.40929865271596,136.3932372360382,134.40929865271596,135.39285562110717,135.4095375119391,136.3932372360382,136.40989735584708,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,10,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,11,11,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.39554869664676,140.3944159814239,138.39554869664676,140.3944159814239,1,0.5744688725687865,138.39554869664676,140.3944159814239,140.4110729910867,None,142.41162255390896,144.3955714007136,142.41162255390896,143.39518823070944,143.4119273482304,144.3955714007136,144.4122517364724,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,12,12,3,,,,,0,0,0,0,,,,,,,,,146.3978103949171,148.39674237073382,146.3978103949171,148.39674237073382,1,0.5960069455782104,146.3978103949171,148.39674237073382,148.4133996914113,None,150.41395174235072,152.39789188074587,150.41395174235072,151.3975821101908,151.41427395349046,152.39789188074587,152.41454453620418,None,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,13,13,10,,,,,0,0,0,0,,,,,,,,,154.39907746845302,156.39893409071624,154.39907746845302,156.39893409071624,1,0.5946359931613188,154.39907746845302,156.39893409071624,156.41570773085937,None,158.41630301282976,160.40021640396822,158.41630301282976,159.39993711284524,159.41652601030773,160.40021640396822,160.41685350869602,None,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,14,14,8,,,,,0,0,0,0,,,,,,,,,162.4023770224892,164.40138488587172,162.4023770224892,164.40138488587172,None,,162.4023770224892,164.40138488587172,164.41805371408987,None,166.43547581970233,168.4025434153075,166.43547581970233,167.40225914795064,167.4189481921187,168.4025434153075,168.4192172197595,None,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,15,15,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.40463156742362,172.40372682591237,170.40463156742362,172.40372682591237,2,0.6447062358117819,170.40463156742362,172.40372682591237,172.42037637122462,None,174.4209358865146,176.40487882404136,174.4209358865146,175.40451680303113,175.4212223309737,176.40487882404136,176.42154827428885,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,15,15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,16,16,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.4221255174118,180.4060497940618,178.4221255174118,180.4060497940618,1,0.5950558628899216,178.4221255174118,180.4060497940618,180.42271489010454,None,182.42326663002927,184.40721858697975,182.42326663002927,183.4068658964079,183.42358884116902,184.40721858697975,184.4238662662044,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,16,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,17,17,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.4244189391727,188.408372762211,186.4244189391727,188.408372762211,1,0.7685783801923662,186.4244189391727,188.408372762211,188.42502977187405,None,190.42560639296767,192.4095515075967,190.42560639296767,191.4092000610833,191.42591367540604,192.4095515075967,192.42618705725135,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,18,18,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.42675745805286,196.4107059938426,194.42675745805286,196.4107059938426,1,0.43014036400541045,194.42675745805286,196.4107059938426,196.42736113741785,None,198.42801209100412,200.4118579919716,198.42801209100412,199.41152831648105,199.42813369771807,200.4118579919716,200.42853770570127,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,18,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,19,19,21,,,,,0,0,0,0,,,,,,,,,202.429070784749,204.4130274069189,202.429070784749,204.4130274069189,1,0.3635695520426907,202.429070784749,204.4130274069189,204.42969530209325,None,206.43012730139162,208.41417816098942,206.43012730139162,207.41389607073484,207.43054126184234,208.41417816098942,208.4308476112369,None,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
2,0,19,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,20,20,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.4160187454729,212.41531834056286,210.4160187454729,212.41531834056286,2,0.6404098799391704,210.4160187454729,212.41531834056286,212.43202324647632,None,214.43259675742388,216.41653440770233,214.43259675742388,215.41626320295927,215.43287542651774,216.41653440770233,216.43318986229224,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,20,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,21,21,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.4337353819244,220.41768329568504,218.4337353819244,220.41768329568504,2,0.510586159912009,218.4337353819244,220.41768329568504,220.4343530569472,None,222.4349206586171,224.41883622685782,222.4349206586171,223.4185018861483,223.43521394539766,224.41883622685782,224.43550785420757,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,21,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,22,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.43608323124295,228.4200218145652,226.43608323124295,228.4200218145652,2,0.3720739356378999,226.43608323124295,228.4200218145652,228.43668131234494,None,230.43725513430718,232.42116012805104,230.43725513430718,231.42080246124533,231.43746227003976,232.42116012805104,232.4378354875762,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,23,23,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.4238535146053,236.4223264328523,234.4238535146053,236.4223264328523,1,0.5120606801951908,234.4238535146053,236.4223264328523,236.43900645759663,None,238.43952865113283,240.42350797736935,238.43952865113283,239.42315653085598,239.43984028777572,240.42350797736935,240.44017027428072,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,23,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,24,24,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.42615222361474,244.4246770813022,242.42615222361474,244.4246770813022,2,0.5335244207119558,242.42615222361474,244.4246770813022,244.4413400002427,None,246.44186530392517,248.42583032348944,246.44186530392517,247.42558088976944,247.44220462086855,248.42583032348944,248.44249199837168,None,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
1,0,24,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.42640818864174,None,space,13.228859170405713,250.42640818864174,None,008,001,2020_Jan_09_1345,Experiment1,3.1.2,59.96559042716636,
