Subject ,Age,Sex,ChoiceCondition,ExcCondition,leftprice,rightprice,response,resPrice,chosentype,rt,social over non ,nonsocial over social ,friends over fam,fam over s/o,s/o over friends,fam over friends,friends over s/o,s/o over fam,enjoy,ums avg,ums aff,ums int,person,thing,P-T,OPC sum,sns online support,sns online victim,sns in person victim,bis,bas drive,bas fun,bas reward responsiveness,iri sum,iri pt,iri fantasy, iri empathy,iri personal distress,rse,aq,mspss avg,mspss sig other,mspss fam,mspss friend,bad-good,sad-happy,tense-relaxed,accepted-rejected,,,"%socia, chosen total",%social chosen pre,%social chosen post,$pre social (SvNS & SvS),$Pre nonsocial,$post social(SvN & SvS),$post nonsocial,$pre total,$post total,$social total,$nonsocial total,Spre social (SvNS),$Post social (NvS),% Change Pre-Post,$Pre SvS,$Post SvS,$Social Total (SvNS)
exc1,18,0,1,0,0.02,0.03,1,0.02,1,0.917394884,6,3,5,5,6,4,4,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,0,0.02,0.04,1,0.02,1,0.867421833,6,3,5,5,6,4,4,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,0,0.01,0.01,2,0.01,1,2.668198004,6,3,5,5,6,4,4,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,0,0.01,0.02,NA,NA,NA,NA,6,3,5,5,6,4,4,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,0,0.04,0.03,NA,NA,NA,NA,6,3,5,5,6,4,4,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,0,0.03,0.05,NA,NA,NA,NA,6,3,5,5,6,4,4,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.03,0.05,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.03,2,0.03,1,2.434350986,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.05,2,0.05,1,2.73494568,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.04,0.04,1,0.04,1,2.784651257,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.03,0.02,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.01,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.03,1,0.05,1,2.518065806,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.04,0.03,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.02,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.05,1,0.02,1,2.217467693,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.03,0.02,2,0.02,1,3.334659918,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.05,1,0.01,0,1.751235742,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.03,0.03,1,0.03,1,1.201162389,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.01,1,0.05,1,1.66775574,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.03,0.01,1,0.03,1,1.484540504,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.01,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.03,0.05,1,0.03,1,1.234440746,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.02,1,0.05,0,3.068420939,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.04,0.01,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.04,1,0.01,0,0.784220811,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.01,2,0.01,1,1.717364591,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.05,1,0.02,1,2.98499101,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.05,1,0.01,0,1.084813327,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.03,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.03,2,0.03,0,3.234964496,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.02,2,0.02,0,1.634756365,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.04,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.03,0.04,2,0.04,1,2.167897097,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.04,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.04,0.05,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.01,2,0.01,1,2.718370104,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.02,1,0.02,0,1.851170337,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.04,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.03,0.03,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.04,0.01,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.03,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.05,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.03,0.01,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.01,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.02,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.03,1,0.01,1,1.517495404,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.03,1,0.01,1,0.984285938,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.04,0.03,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.01,0.02,1,0.01,0,1.951126389,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.04,1,0.02,1,1.651291197,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.02,0.05,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.02,2,0.02,0,2.26785626,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.04,0.02,2,0.02,1,2.384846948,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.04,0.01,1,0.04,1,2.267864347,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,0,1,0.05,0.01,2,0.01,1,2.534488362,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.05,0.02,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.04,0.03,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.05,0.01,2,0.01,1,2.751030161,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.05,0.01,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.03,0.04,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.02,0.02,1,0.02,1,2.251437747,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.02,0.05,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.03,0.02,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.03,0.03,1,0.03,1,2.401297806,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.01,0.02,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.02,0.05,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.05,0.02,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.01,0.04,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.03,0.01,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.02,0.04,1,0.02,1,1.617815657,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
exc1,18,0,1,1,0.01,0.05,NA,NA,NA,NA,6,4,5,4,5,3,5,6,4,1.37,1.33,1.4,33,12,21,46,33,11,9,15,6,5,4,41,12,7,12,12,23,18,6.33,6,6,7,6,5,6,5,,,0.72,0.75,0.6896,1.51,0.16,0.6,0.18,1.67,0.78,2.11,0.34,0.82,0.54,0.06,0.69,0.06,1.36
