selectBlock,alltrials.thisRepN,alltrials.thisTrialN,alltrials.thisN,alltrials.thisIndex,Reward.thisRepN,Reward.thisTrialN,Reward.thisN,Reward.thisIndex,Loss.thisRepN,Loss.thisTrialN,Loss.thisN,Loss.thisIndex,response1.keys,response1.rt,response2.keys,response2.rt,response3.keys,response3.rt,date,frameRate,expName,session,participant,
2,0,20,20,14,,,,,0,0,0,0,,,,,2,0.350861963816,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,20,20,14,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,21,21,20,0,0,0,0,,,,,,,1,0.300838529132,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,21,21,20,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,22,22,8,,,,,0,0,0,0,,,,,1,0.717650724575,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,22,22,8,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,23,23,9,,,,,0,0,0,0,,,,,2,0.517589019611,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
2,0,23,23,9,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,24,24,0,0,0,0,0,,,,,,,1,0.317609110847,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
1,0,24,24,0,,,,,,,,,,,,,,,2018_Nov_29_1408,59.8508788461,Experiment1,001,exc6,
